-8.00573,98.3255,115.108,124.962,42.0262,68.6956,59.0888,243.623,207.697,78.4149,126.623,38.2084,228.034,6.53187,144.057,55.9486,200.643,24.1014,56.6724,11.2014,51.6935,159.335,70.526,134.922,89.079,0.0158871,9.48054
-6.96707,134.244,101.474,249.014,45.469,19.1839,72.7358,228.785,199.323,72.1339,48.3176,65.3719,79.3122,124.518,144.057,61.315,141.259,59.5697,193.567,11.2014,61.4135,93.1169,67.5266,121.792,161.922,0.00462167,9.40025
-9.01294,205.036,278.979,151.847,33.198,5.47144,81.4208,113.405,252.694,66.0457,3.5609,32.9111,109.809,145.154,104.431,95.5841,176.496,7.33877,94.8904,77.5407,71.021,57.9353,145.832,130.239,172.21,0.00186578,10.2416
-8.11566,331.632,296.349,155.252,30.1608,2.4204,88.2983,96.9292,176.331,22.0036,21.1264,11.7542,127.594,136.285,104.643,143.699,92.4899,7.33877,103.759,58.5686,26.9022,221.423,115.175,130.717,38.7838,3.54219e-05,10.0627
-8.83088,296.232,213.114,47.2135,35.1305,9.94543,82.4303,77.9327,86.344,0.777051,21.1264,137.607,150.995,137.406,207.136,127.688,80.4212,119.757,188.983,62.1627,168.226,111.193,42.6605,131.031,19.0169,3.84381e-05,8.67607
-7.98847,309.242,117.428,51.6864,20.754,83.1759,61.3685,76.2292,108.112,78.6713,160.169,130.275,242.643,121.829,54.8526,116.232,106.359,46.9304,16.3085,39.9084,77.3419,126.666,48.1553,204.05,171.279,0.00271067,11.2216
-12.2557,309.242,165.157,51.6864,20.4449,72.2352,67.4164,74.3639,13.9293,80.6358,152.555,176.283,246.858,41.1786,54.8526,172.863,125.656,41.7092,20.3918,43.0726,79.1978,31.48,59.8003,113.302,147.458,0.00242496,5.96043
-11.1426,233.844,158.065,51.6864,9.78304,56.9224,106.624,82.2861,33.8379,164.179,98.4261,179.508,247.193,44.3955,54.8526,166.667,126.739,26.4768,20.6095,41.1366,125.271,45.784,79.5723,107.127,19.5954,0.000339306,3.8807
-13.7131,233.844,135.321,51.6864,19.1201,16.8556,106.134,113.054,32.2478,247.165,85.8214,155.025,248.896,47.3491,54.8526,138.354,126.739,31.5304,20.6095,42.1696,99.7473,45.165,50.1853,115.05,26.1389,0.000256464,4.00263
-12.888,188.233,189.495,76.0573,27.1429,17.3747,52.7299,71.4827,35.7415,281.247,48.6198,218.423,254.73,63.0871,22.9642,144.275,136.218,14.3176,25.9924,94.2209,100.092,43.8529,45.1048,8.74012,27.312,0.000322521,4.55404
-12.0449,24.9473,145.851,68.7559,59.7288,67.2695,69.5218,151.574,35.7415,199.886,106.816,218.423,245.531,24.0065,160.58,135.864,29.4269,70.8032,369.66,24.744,128.897,30.9867,21.1942,267.571,188.458,0.000378442,11.9188
-6.93776,11.8191,126.973,57.543,81.5723,174.428,53.4413,88.9736,50.7245,72.1401,338.209,8.50989,247.43,133.951,101.572,189.321,17.7251,95.8656,184.218,150.542,116.381,37.0389,20.491,350.263,137.354,0.00209501,14.4213
-15.4057,73.6038,118.727,41.2006,94.0643,179.846,77.4141,88.9736,95.3456,78.6117,248.151,48.2893,252.193,42.2812,61.954,228.063,36.3357,106.58,103.044,60.7721,120.946,71.3057,78.9065,219.778,59.7941,0.00303281,8.97951
-11.0818,74.2181,40.1587,40.8735,74.0251,115.151,137.922,120.511,159.766,129.333,2.77059,99.4571,256.244,216.128,104.537,121.557,68.5055,67.2818,229.31,81.931,42.5818,52.7459,99.7401,17.8245,50.8013,0.0029941,6.69323
-11.0931,74.1726,24.9163,41.3748,54.6697,232.865,144.788,98.3236,91.822,147.885,187.08,115.26,35.0016,111.806,184.273,152.621,10.5583,56.2062,445.356,143.616,44.7829,14.9763,136.477,70.1244,7.23263,0.00173831,9.29302
-11.0804,86.3517,39.5331,143.047,6.34625,272.614,118.638,164.742,76.61,184.574,227.617,52.5726,46.5771,39.57,157.439,6.22449,177.443,19.009,431.198,27.5592,57.3765,11.3041,357.811,33.7436,65.541,0.000536077,13.8146
-12.7055,35.7254,35.7723,131.382,216.351,268.417,68.1277,113.446,82.8225,182.526,55.6349,52.5726,79.4405,1.92132,198.519,221.91,51.7987,26.6928,136.96,35.0921,227.427,9.29833,373.641,70.8514,208.682,0.000417789,12.9011
-11.691,150.005,17.1382,121.681,198.035,287.966,30.2386,45.1134,58.2329,152.336,12.4945,68.9844,77.5007,35.3709,175.719,285.849,41.7182,80.2848,180.619,45.9876,19.795,10.8853,232.239,47.0716,110.164,0.00835058,12.0524
-9.90372,144.96,31.7429,116.853,105.904,140.729,66.0105,45.1134,75.7571,124.142,201.967,67.7148,77.7856,141.544,176.257,159.905,36.5254,112.747,28.1509,2.88547,73.1611,14.9732,176.687,36.2861,152.382,0.0031421,6.70966
-10.6503,134.18,21.1555,269.792,101.972,143.333,23.4806,24.913,98.3034,108.321,168.66,67.7148,82.203,157.829,176.131,108.048,38.4985,127.38,106.324,59.2148,32.3092,10.592,103.856,94.2634,204.989,0.00201148,6.50133
-10.6191,38.0102,36.7287,269.792,113.827,179.306,24.3691,27.4045,137.763,93.9372,203.975,36.6807,65.6538,164.564,187.907,120.259,58.4666,87.0435,160.616,248.593,1.83032,16.6473,59.3684,88.2036,240.175,0.0103913,12.6508
