-22.8343,37.8751,121.024,26.7302,45.2698,48.1066,2.09188,1.21768,5.11839,18.4901,18.3624,37.9599,6.8648,44.0566,31.0876,11.483,54.0788,1.52777,8.39449,2.18374,83.8054,19.2955,27.4676,27.4095,14.6374,44.7688,13.4179,37.9335,89.0237,34.5545,3.93616,49.468,27.1153,5.3295,2.81252,29.4466,23.562,35.19,15.5562,14.6089,3.69998,4.92751,0.00256716,128.084
-23.5375,38.3908,121.024,26.7302,47.434,46.7532,1.86185,1.21768,5.11839,24.3422,17.1391,39.8999,4.21117,34.2686,31.0876,18.7856,54.0788,1.52777,8.39449,2.18374,83.151,19.2955,46.3858,19.6608,5.29357,31.1472,13.4179,37.9335,126.307,48.0779,3.81495,31.307,26.581,7.05341,7.60798,23.1279,12.8051,21.9157,26.5926,4.51874,3.69998,1.75224,0.00251368,131.516
-23.2732,38.3908,125.512,20.5993,45.7866,55.4483,7.49376,7.0996,10.5042,12.1875,14.6004,37.6046,10.5519,28.1543,22.3211,4.33957,25.344,1.52777,8.39449,24.2494,83.151,33.4356,37.7053,24.086,8.81729,46.5033,17.9964,22.2601,126.307,49.3561,11.3583,14.6357,28.6651,8.81866,3.53797,1.65651,4.94504,13.5046,20.7092,4.51874,33.651,0.776972,0.00085471,128.283
-23.7224,38.3908,125.512,22.4156,37.9795,34.4136,7.98053,5.16016,10.6511,14.8515,17.4777,36.0273,12.3613,80.9631,21.8438,15.3887,34.4404,1.52777,6.97962,21.6429,64.2294,30.5843,25.0279,34.7293,16.0266,20.0045,43.3627,15.534,99.8366,46.9984,9.80235,16.9426,3.52019,5.3936,29.3771,25.3314,35.525,0.184818,10.2179,20.7551,19.8327,4.00226,0.00334999,127.155
-21.1434,38.3908,125.512,23.3068,37.9795,38.5105,7.70353,5.16016,5.80413,30.1598,9.10718,36.0273,18.8184,80.9631,21.8438,10.5913,34.4404,4.21069,0.567926,32.3572,64.2294,28.2116,16.3861,9.70093,13.0389,20.0045,63.9839,19.5139,42.8996,33.7841,10.9093,17.6344,26.4395,9.78956,23.439,27.0047,64.1831,31.6615,3.57166,19.3336,17.035,6.47701,0.0026731,130.425
-23.2917,38.3908,125.512,29.5253,36.7559,22.383,7.71641,5.16016,16.4198,22.6617,2.21331,36.0273,14.0066,89.9417,21.8438,7.05841,39.945,16.338,1.44624,46.5488,64.2294,19.092,24.5194,2.47789,5.16923,29.5431,85.5717,10.6173,42.8996,36.5086,9.86882,12.5342,10.5778,8.65184,17.3407,9.99816,74.9341,26.8027,12.4602,4.63153,10.2596,4.23569,0.00263877,128.424
-23.536,38.3908,125.512,29.5253,36.5943,27.4597,5.32346,1.52241,10.9559,20.5797,9.94922,28.2241,3.31839,89.9417,15.7718,9.34924,54.2666,2.49083,3.97562,43.7862,55.8569,9.84921,41.6622,1.16696,7.05309,55.7915,85.5717,29.1235,50.8886,38.0887,3.58591,18.2936,10.3381,4.44228,4.99608,3.99494,57.3503,26.9435,30.0971,2.54024,15.0075,6.37819,0.000866277,129.212
-22.9041,41.846,125.512,26.6189,35.4803,27.4597,8.78754,5.34942,20.9953,20.0778,5.80327,20.2941,15.2956,70.4233,10.7953,24.115,6.22594,53.6144,2.29357,28.8549,46.3512,21.5934,43.7385,4.56531,22.2339,25.3932,71.0551,57.9962,43.7463,44.7928,0.994135,12.9229,12.2862,2.79494,4.73768,42.1019,60.7853,1.29656,15.8861,2.54024,6.31386,1.68609,0.00108917,124.462
-22.3984,38.3031,125.512,26.6189,35.4803,22.108,5.18139,5.34942,23.6719,21.4884,5.80327,20.2941,20.4717,70.4233,21.0602,16.1332,8.45249,58.2586,4.15456,28.8549,44.6579,17.8211,59.5406,9.61245,10.6401,27.0838,42.8985,55.564,4.42224,60.694,32.5873,8.42047,6.39807,4.57319,1.30189,57.6049,72.2776,6.60771,15.249,31.4118,5.32421,3.88134,0.00316931,127.751
-22.5494,38.3031,125.512,36.4611,21.2365,29.732,4.50979,4.4032,38.3428,14.144,6.2623,16.7522,15.6033,72.7464,21.0602,14.8388,0.351255,58.2586,0.235276,10.322,44.7182,27.5441,68.7037,8.92252,37.9036,24.7204,42.8985,74.8092,4.42224,46.9987,5.71128,28.5821,5.08693,15.8851,2.01655,47.7478,16.3714,22.9287,45.9162,31.308,5.17279,0.497259,0.00204873,133.064
