-59.9066,4.31396,4.17398,26.9253,21.1436,42.8831,110.178,1.33826,28.6862,63.8824,41.7117,68.2735,20.7595,11.004,54.8839,98.3437,133.654,3.1734,29.1821,7.00942,17.5798,7.33358,28.7462,22.7011,10.024,1.36234,12.5907,1.314,2.37185,29.7952,8.32034e-05,86.2233
-58.7288,4.39646,4.17398,26.9253,15.8115,42.8831,110.178,4.07096,28.6862,57.6578,55.8357,68.2735,25.2311,11.004,54.8839,81.8089,137.686,3.1734,33.3455,7.00942,13.3705,7.33358,6.18192,21.3994,8.2896,1.95937,0.31802,31.1007,4.24364,29.7952,8.32034e-05,84.1048
-59.1949,4.46384,4.92742,26.078,15.8115,46.658,110.178,4.07096,25.2449,48.2768,65.8334,80.8074,8.40079,11.004,45.2245,79.5439,137.686,16.2852,33.8688,7.00942,8.17215,13.3568,23.1197,21.3994,7.1164,3.37958,1.11813,31.1007,1.79254,18.959,0.00109911,90.0624
-58.5945,4.38745,4.92742,26.0518,15.8115,46.658,110.178,12.92,26.8013,48.2768,53.8855,89.6101,8.40079,11.004,45.2245,81.945,137.686,14.0203,38.4803,2.77985,6.02232,11.8482,38.0845,18.2551,4.35668,9.36776,1.11813,27.4224,1.79254,37.2712,0.000834867,90.6389
-58.5945,4.32278,4.78611,18.3425,15.8115,46.658,110.178,12.92,26.8013,48.2768,51.4693,89.6101,15.1161,19.8349,37.1494,81.945,137.686,13.6448,38.4803,2.77985,2.99476,11.8482,24.9511,22.0987,1.80624,5.08339,1.11813,22.6134,1.79254,37.2712,0.000410745,85.8046
-59.2957,4.32278,4.44417,17.9982,37.1393,46.658,110.178,14.0367,26.8013,53.5837,46.3992,38.8671,46.6153,19.8349,42.2443,81.945,137.686,10.7646,28.9308,2.77985,7.21992,0.0415696,4.728,41.8812,1.80624,3.79614,12.9565,34.0701,1.79254,28.4669,0.000410745,86.8379
-57.3011,4.32278,3.16225,20.1976,38.2493,46.658,110.178,14.0367,26.8013,53.5837,43.2851,42.116,43.0194,19.8349,59.0026,20.4369,137.686,9.17493,33.4208,55.8814,11.8906,3.40949,1.10496,41.8812,13.2247,2.72908,4.81141,34.0701,14.2362,35.2439,0.000410745,86.3769
-57.7753,4.32278,3.09476,18.861,40.3631,46.658,110.178,14.0367,23.2318,50.2135,40.8787,81.1777,9.3574,19.8349,60.736,20.4369,137.686,5.46358,33.4208,55.8814,12.7094,3.40949,1.52365,28.7009,7.26586,15.5221,11.1318,10.026,23.1892,44.3526,0.0008907,84.4883
-58.738,4.37855,3.09476,17.1506,42.7718,46.658,110.178,14.0367,26.609,51.468,43.5745,81.1777,5.15073,23.1521,64.1838,10.431,142.72,5.46358,33.4208,42.0181,14.5003,6.49594,6.95121,22.2308,0.627153,15.851,3.63907,15.4245,24.1532,10.637,0.00143654,83.4793
-59.2197,4.51113,3.60154,17.1506,43.1289,46.658,105.616,3.90604,26.609,47.4648,45.2272,70.008,17.951,23.1521,61.1139,10.431,142.72,9.49212,33.4208,53.3776,6.75511,6.49594,15.3819,38.5429,2.79155,8.42411,6.66187,13.2879,21.1287,105.526,0.00136382,89.9706
-59.5604,4.52658,3.95632,18.4304,41.8723,46.658,105.616,3.90604,21.9237,30.3909,40.0991,104.782,21.6675,23.1521,57.4581,10.431,143.967,9.04766,22.9114,64.6546,2.0504,14.0939,10.5356,35.438,5.74977,9.4543,9.79708,16.6289,36.6704,12.5861,0.000434537,85.1333
-60.2633,4.55527,3.83716,18.8744,40.6837,46.658,105.616,3.90604,21.9237,30.3909,37.9466,104.782,20.0017,19.756,46.7442,30.6046,124.93,8.20123,43.5533,64.6546,2.194,22.5822,2.01324,35.438,6.04488,7.99727,16.67,15.2327,22.0448,27.6284,7.98726e-06,79.6034
-60.2633,4.55527,2.84321,21.4495,34.658,41.4718,105.616,3.90604,34.3323,30.3909,45.5333,46.4435,56.9009,19.756,50.2913,28.4561,124.93,2.47232,62.3174,56.9826,4.53803,16.5793,2.01324,3.34047,13.9557,4.03135,22.2403,18.3371,17.6052,13.6994,7.98726e-06,81.9031
-60.2633,4.52432,2.88828,9.05494,30.1067,62.113,105.616,12.0562,36.4634,30.9355,36.4675,38.1766,77.6572,19.756,34.9375,15.6724,124.93,34.2443,34.8525,59.99,4.89038,18.8047,0.560634,6.35441,20.617,7.70038,22.3042,5.95511,19.9281,12.7036,7.98726e-06,81.0484
-62.0167,4.8225,2.91912,10.8653,30.1067,69.2409,105.616,12.0562,26.3134,23.6612,24.8478,38.1766,96.6966,19.756,34.9375,15.6724,124.93,39.0368,52.4243,45.9535,0.53537,17.3205,0.560634,8.73562,16.387,9.51487,29.9914,6.5265,3.92354,16.9527,7.98726e-06,79.0713
-64.8916,5.36939,2.37468,10.8653,30.1067,58.9377,105.616,12.0562,25.8933,21.8041,22.3861,49.6704,96.6966,19.756,46.2414,26.8686,124.93,31.0665,52.4243,36.1878,2.27811,17.3205,0.560634,7.95828,18.789,11.5496,29.9914,6.5265,3.92354,16.8124,7.98726e-06,83.6899
-64.7538,5.36939,3.35688,11.0315,11.2163,71.43,105.616,16.6905,23.8461,30.3039,22.3861,49.6704,96.6966,19.756,44.1144,19.4523,124.93,35.961,52.4243,28.2065,3.49557,17.1015,0.560634,15.1202,18.5625,13.0618,21.2622,4.62057,13.2476,16.924,7.98726e-06,79.257
